session_test_id,age,headphones,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_2,buddy,80,45377,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_2,dil_oracle,62,45377,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_2,wpe,53,45377,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_2,reference,100,45377,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_2,buddy,100,40708,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_2,observed,30,40708,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_2,wpe,51,40708,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_2,hidden_ref,63,40708,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_2,reference,63,40708,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_2,dil_cr1,3,40708,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_2,dil_oracle,13,40708,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_1,reference,69,66137,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_1,dil_oracle,29,66137,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_1,observed,9,66137,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_1,buddy,11,66137,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_1,dil_cr1,38,66137,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_1,hidden_ref,100,66137,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_508_1,wpe,58,66137,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_1,dil_oracle,42,60344,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_1,reference,79,60344,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_1,dil_cr1,18,60344,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_1,hidden_ref,59,60344,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_1,buddy,100,60344,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_1,wpe,49,60344,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_803_1,observed,0,60344,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_2,reference,100,41768,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_2,hidden_ref,100,41768,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_2,dil_cr1,1,41768,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_2,wpe,6,41768,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_2,observed,0,41768,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_2,buddy,86,41768,
dil_libri_mushra_v3,20,no,29535f97-3607-4b58-b521-fbdebb3674b1,trial_403a_2,dil_oracle,41,41768,
